step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
32633,2023-07-03 14:46:15.178274414,1,192.0,56.0,-0.06716170464462544,0.03591850464463453,0.009999999999990905,0.0212432
32643,2023-07-03 14:46:15.178274414,2,192.0,93.0,-0.05789371820429248,0.025398218204301576,0.009999999999990905,0.0224955
32644,2023-07-03 14:46:15.178274414,2,192.0,59.0,-0.06841400464462544,0.03591850464463453,0.009999999999990905,0.0224955
32657,2023-07-03 14:46:15.178274414,1,192.0,102.0,-0.2877061820430067,0.25398218204301576,0.009999999999990905,0.023724
32669,2023-07-03 14:46:15.178274414,2,192.0,38.0,-0.11538061803553562,0.08031621803554471,0.009999999999990905,0.0250644
32673,2023-07-03 14:46:15.178274414,1,192.0,99.0,-0.07905540435156203,0.04399100435157111,0.009999999999990905,0.0250644
32675,2023-07-03 14:46:15.178274414,2,192.0,85.0,-0.07098290464462544,0.03591850464463453,0.009999999999990905,0.0250644
32702,2023-07-03 14:46:15.178274414,2,192.0,63.0,-0.06298401820429247,0.025398218204301576,0.009999999999990905,0.0275858
32707,2023-07-03 14:46:15.178274414,2,192.0,74.0,-0.07350430464462543,0.03591850464463453,0.009999999999990905,0.0275858
32713,2023-07-03 14:46:15.178274414,1,192.0,23.0,-0.16580779102149878,0.12699109102150788,0.009999999999990905,0.0288167
32721,2023-07-03 14:46:15.178274414,1,192.0,57.0,-0.06421491820429248,0.025398218204301576,0.009999999999990905,0.0288167
32729,2023-07-03 14:46:15.178274414,1,192.0,77.0,-0.07605960464462544,0.03591850464463453,0.009999999999990905,0.0301411
32731,2023-07-03 14:46:15.178274414,2,192.0,93.0,-0.06553931820429248,0.025398218204301576,0.009999999999990905,0.0301411
32742,2023-07-03 14:46:15.178274414,2,192.0,48.0,-0.06671181820429248,0.025398218204301576,0.009999999999990905,0.0313136
32752,2023-07-03 14:46:15.178348445,1,192.0,88.0,-0.09234694241218187,0.056792142412190966,0.009999999999990905,0.0255548
32763,2023-07-03 14:46:15.178348445,2,192.0,58.0,-0.08738473640859405,0.05079643640860315,0.009999999999990905,0.0265883
32786,2023-07-03 14:46:15.178506162,2,192.0,66.0,-0.06332200464462544,0.03591850464463453,0.009999999999990905,0.0174035
32812,2023-07-03 14:46:15.178506162,2,192.0,85.0,-0.08669534241218187,0.056792142412190966,0.009999999999990905,0.0199032
32813,2023-07-03 14:46:15.178506162,1,192.0,34.0,-0.05530141820429248,0.025398218204301576,0.009999999999990905,0.0199032
32819,2023-07-03 14:46:15.178506162,2,192.0,74.0,-0.06582170464462543,0.03591850464463453,0.009999999999990905,0.0199032
32822,2023-07-03 14:46:15.178506162,1,192.0,36.0,-0.08796374241218187,0.056792142412190966,0.009999999999990905,0.0211716
32839,2023-07-03 14:46:15.178506162,1,192.0,110.0,-0.057634118204292484,0.025398218204301576,0.009999999999990905,0.0222359
32848,2023-07-03 14:46:15.178531292,1,192.0,39.0,-0.06682460464462543,0.03591850464463453,0.009999999999990905,0.0209061
32852,2023-07-03 14:46:15.178531292,1,192.0,72.0,-0.06682460464462543,0.03591850464463453,0.009999999999990905,0.0209061
32866,2023-07-03 14:46:15.178531292,1,192.0,59.0,-0.076244004351562,0.04399100435157111,0.009999999999990905,0.022253
32868,2023-07-03 14:46:15.178531292,1,192.0,80.0,-0.057651218204292476,0.025398218204301576,0.009999999999990905,0.022253
32870,2023-07-03 14:46:15.178531292,2,192.0,78.0,-0.09029624241218187,0.056792142412190966,0.009999999999990905,0.0235041
32871,2023-07-03 14:46:15.178531292,1,192.0,52.0,-0.09029624241218187,0.056792142412190966,0.009999999999990905,0.0235041
32877,2023-07-03 14:46:15.178531292,2,192.0,97.0,-0.05890231820429248,0.025398218204301576,0.009999999999990905,0.0235041
32884,2023-07-03 14:46:15.178531292,1,192.0,96.0,-0.28748628204300664,0.25398218204301576,0.009999999999990905,0.0235041
32890,2023-07-03 14:46:15.178531292,2,192.0,29.0,-0.39407054644633616,0.35918504644634525,0.009999999999990905,0.0248855
32894,2023-07-03 14:46:15.178531292,1,192.0,33.0,-0.09167764241218188,0.056792142412190966,0.009999999999990905,0.0248855
32897,2023-07-03 14:46:15.178531292,1,192.0,33.0,-0.11520171803553562,0.08031621803554471,0.009999999999990905,0.0248855
32913,2023-07-03 14:46:15.178531292,2,192.0,40.0,-0.06155221820429248,0.025398218204301576,0.009999999999990905,0.026154
32919,2023-07-03 14:46:15.178531292,2,192.0,43.0,-0.29135868204300663,0.25398218204301576,0.009999999999990905,0.0273765
32935,2023-07-03 14:46:15.178531292,2,192.0,59.0,-0.06405781820429249,0.025398218204301576,0.009999999999990905,0.0286596
32939,2023-07-03 14:46:15.178531292,1,192.0,101.0,-0.06405781820429249,0.025398218204301576,0.009999999999990905,0.0286596
32945,2023-07-03 14:46:15.178531292,2,192.0,61.0,-0.06535981820429249,0.025398218204301576,0.009999999999990905,0.0299616
32947,2023-07-03 14:46:15.178531292,2,192.0,32.0,-0.06535981820429249,0.025398218204301576,0.009999999999990905,0.0299616
32955,2023-07-03 14:46:15.178531292,2,192.0,74.0,-0.06535981820429249,0.025398218204301576,0.009999999999990905,0.0299616
32963,2023-07-03 14:46:15.178531292,1,192.0,97.0,-0.06657211820429249,0.025398218204301576,0.009999999999990905,0.0311739
32968,2023-07-03 14:46:15.178531292,1,192.0,27.0,-0.22076642322316353,0.17959252322317262,0.009999999999990905,0.0311739
32992,2023-07-03 14:46:15.178531292,2,192.0,109.0,-0.6653168497640478,0.6221267497640569,0.009999999999990905,0.0331901
32996,2023-07-03 14:46:15.181229818,1,192.0,84.0,-0.19505642025447573,0.16847272025448481,0.009999999999990905,0.0165837
33007,2023-07-03 14:46:15.181385558,2,191.99,40.0,-0.2815904820430067,0.25398218204301576,0.009999999999990905,0.0176083
33014,2023-07-03 14:46:15.187399659,1,191.99,75.0,-0.27185758204301574,0.25398218204301576,0.0,0.0178754
33031,2023-07-03 14:46:15.239520377,1,191.97,43.0,-0.06337230464462543,0.03591850464463453,0.009999999999990905,0.0174538
33032,2023-07-03 14:46:15.239520377,2,191.97,24.0,-0.05285201820429248,0.025398218204301576,0.009999999999990905,0.0174538
33044,2023-07-03 14:46:15.247909451,1,191.98,60.0,-0.1645964885640667,0.1480957885640667,0.0,0.0165007
33064,2023-07-03 14:46:15.266215263,2,191.95,109.0,-0.1059652424121921,0.056792142412190966,0.030000000000001137,0.0191731
33067,2023-07-03 14:46:15.266215263,2,191.95,74.0,-0.1059652424121921,0.056792142412190966,0.030000000000001137,0.0191731
33071,2023-07-03 14:46:15.266215263,1,191.95,75.0,-0.11138577497640684,0.062212674976405695,0.030000000000001137,0.0191731
33072,2023-07-03 14:46:15.266215263,1,191.95,26.0,-0.3031552820430169,0.25398218204301576,0.030000000000001137,0.0191731
33079,2023-07-03 14:46:15.266215263,1,191.94,105.0,-0.18742829102149994,0.12699109102150788,0.03999999999999204,0.0204372
33084,2023-07-03 14:46:15.266215263,2,191.94,33.0,-0.3144193820430078,0.25398218204301576,0.03999999999999204,0.0204372
33086,2023-07-03 14:46:15.266215263,1,191.93,36.0,-0.09583541820428453,0.025398218204301576,0.04999999999998295,0.0204372
33092,2023-07-03 14:46:15.266215263,1,191.93,23.0,-0.3244193820429987,0.25398218204301576,0.04999999999998295,0.0204372
33100,2023-07-03 14:46:15.266215263,1,191.92,106.0,-0.10689471820430385,0.025398218204301576,0.060000000000002274,0.0214965
33120,2023-07-03 14:46:15.268388511,2,191.94,106.0,-0.20622062322316353,0.17959252322317262,0.009999999999990905,0.0166281
33123,2023-07-03 14:46:15.270365006,2,191.94,103.0,-0.20985285608205542,0.18314915608206453,0.009999999999990905,0.0167037
33136,2023-07-03 14:46:15.342427690,1,191.95,76.0,-0.12819247281722562,0.1015928728172063,0.010000000000019327,0.0165996
33150,2023-07-03 14:46:15.368507636,2,191.95,84.0,-0.04185021820430158,0.025398218204301576,0.0,0.016452
33158,2023-07-03 14:46:15.669538515,2,191.95,61.0,-0.3857926464463646,0.35918504644634525,0.010000000000019327,0.0166076
33174,2023-07-03 14:46:17.810466492,2,191.96,35.0,-0.37611074644634523,0.35918504644634525,0.0,0.0169257
33175,2023-07-03 14:46:17.810466492,1,191.96,75.0,-0.27090788204301575,0.25398218204301576,0.0,0.0169257
33177,2023-07-03 14:46:17.810569966,1,191.96,103.0,-0.28059338204300666,0.25398218204301576,0.009999999999990905,0.0166112
33183,2023-07-03 14:46:19.682558147,1,191.96,99.0,-0.28084438204300666,0.25398218204301576,0.009999999999990905,0.0168622
33207,2023-07-03 14:46:23.168039639,2,191.96,42.0,-0.2719880820430158,0.25398218204301576,0.0,0.0180059
33224,2023-07-03 14:46:23.168629375,1,191.96,53.0,-0.27047398204301576,0.25398218204301576,0.0,0.0164918
33227,2023-07-03 14:46:23.169274246,2,191.97,75.0,-0.25338270846458155,0.23689880846458156,0.0,0.0164839
33246,2023-07-03 14:46:25.071724237,1,192.01,55.0,-0.22748674541145175,0.21097344541145174,0.0,0.0165133
33258,2023-07-03 14:46:26.784510774,1,192.01,37.0,-0.3030728692209527,0.2758952692209334,0.010000000000019327,0.0171776
33278,2023-07-03 14:46:33.402514865,2,191.97,96.0,-0.2806731820430067,0.25398218204301576,0.009999999999990905,0.016691
33284,2023-07-03 14:46:34.786017030,2,191.95,61.0,-0.3070614002473367,0.27938040024731736,0.010000000000019327,0.017681
33300,2023-07-03 14:46:36.248614890,1,191.93,46.0,-0.04199281820430158,0.025398218204301576,0.0,0.0165946
33304,2023-07-03 14:46:36.248947924,1,191.93,30.0,-0.2708529820430158,0.25398218204301576,0.0,0.0168708
33315,2023-07-03 14:46:37.338426102,2,191.94,47.0,-0.20625112322316352,0.17959252322317262,0.009999999999990905,0.0166586
33336,2023-07-03 14:46:42.305547052,1,191.92,46.0,-0.28110648204303507,0.25398218204301576,0.010000000000019327,0.0171243
33337,2023-07-03 14:46:42.305547052,1,191.92,49.0,-0.06304280464465385,0.03591850464463453,0.010000000000019327,0.0171243
33343,2023-07-03 14:46:42.312379247,1,191.91,85.0,-0.28125168204300666,0.25398218204301576,0.009999999999990905,0.0172695
33351,2023-07-03 14:46:43.369754905,1,191.925,96.0,-0.2757590820430112,0.25398218204301576,0.0049999999999954525,0.0167769
33387,2023-07-03 14:46:47.258412508,1,191.9,48.0,-0.05416621820429248,0.025398218204301576,0.009999999999990905,0.018768
33402,2023-07-03 14:46:47.258451368,1,191.9,63.0,-0.2812235820430067,0.25398218204301576,0.009999999999990905,0.0172414
33413,2023-07-03 14:46:51.549047474,2,191.9,71.0,-0.2807793820430067,0.25398218204301576,0.009999999999990905,0.0167972
33428,2023-07-03 14:46:52.699331167,1,191.89,95.0,-0.46679104351573036,0.43991004351571106,0.010000000000019327,0.016881
33440,2023-07-03 14:46:53.268423119,2,191.885,61.0,-0.10204941803554017,0.08031621803554471,0.0049999999999954525,0.0167332
33453,2023-07-03 14:46:55.791302644,1,191.88,67.0,-0.05415231820429248,0.025398218204301576,0.009999999999990905,0.0187541
33456,2023-07-03 14:46:55.791302644,2,191.88,59.0,-0.05415231820429248,0.025398218204301576,0.009999999999990905,0.0187541
33473,2023-07-03 14:46:55.791421489,1,191.88,103.0,-0.2805982820430067,0.25398218204301576,0.009999999999990905,0.0166161
33486,2023-07-03 14:46:55.792120276,1,191.87,76.0,-0.053198518204292486,0.025398218204301576,0.009999999999990905,0.0178003
33497,2023-07-03 14:46:58.491660136,1,191.865,104.0,-0.04684631820429703,0.025398218204301576,0.0049999999999954525,0.0164481
33499,2023-07-03 14:46:59.199625232,2,191.87,86.0,-0.27076728204301576,0.25398218204301576,0.0,0.0167851
33545,2023-07-03 14:47:07.554147307,1,191.87,27.0,-0.25350190846458154,0.23689880846458156,0.0,0.0166031
33552,2023-07-03 14:47:09.607002788,1,191.875,92.0,-0.2754962820430112,0.25398218204301576,0.0049999999999954525,0.0165141
33562,2023-07-03 14:47:10.387466815,1,191.88,102.0,-0.3004367120609548,0.2839607120609548,0.0,0.016476
33574,2023-07-03 14:47:12.724586990,2,191.86,37.0,-0.09906700928925996,0.07183700928926906,0.009999999999990905,0.01723
33575,2023-07-03 14:47:12.724586990,1,191.86,31.0,-0.06314850464462543,0.03591850464463453,0.009999999999990905,0.01723
33590,2023-07-03 14:47:13.871809607,1,191.86,67.0,-0.6385841497640569,0.6221267497640569,0.0,0.0164574
33591,2023-07-03 14:47:13.953828859,2,191.855,47.0,-0.27552458204303965,0.25398218204301576,0.005000000000023874,0.0165424
33595,2023-07-03 14:47:15.580272678,1,191.86,68.0,-0.19980095608206452,0.18314915608206453,0.0,0.0166518
33597,2023-07-03 14:47:15.580372757,2,191.86,54.0,-0.17106833002946378,0.15449133002946377,0.0,0.016577
33613,2023-07-03 14:47:15.581191505,2,191.85,59.0,-0.06494600464465386,0.03591850464463453,0.010000000000019327,0.0190275
33621,2023-07-03 14:47:15.581191505,2,191.85,64.0,-0.054425718204320905,0.025398218204301576,0.010000000000019327,0.0190275
33629,2023-07-03 14:47:15.581259841,1,191.85,38.0,-0.2511529896112255,0.22431098961120619,0.010000000000019327,0.016842
33641,2023-07-03 14:47:16.859936888,1,191.84,26.0,-0.20685722322316352,0.17959252322317262,0.009999999999990905,0.0172647
33644,2023-07-03 14:47:20.225753727,1,191.83,57.0,-0.05299941820429248,0.025398218204301576,0.009999999999990905,0.0176012
33683,2023-07-03 14:47:23.668082481,2,191.83,22.0,-0.46648634351570195,0.43991004351571106,0.009999999999990905,0.0165763
33694,2023-07-03 14:47:24.856060149,1,191.83,90.0,-0.2810205820430067,0.25398218204301576,0.009999999999990905,0.0170384
33699,2023-07-03 14:47:24.857250170,1,191.82,39.0,-0.2755883999056421,0.24885069990562278,0.010000000000019327,0.0167377
33713,2023-07-03 14:47:27.672564477,2,191.815,40.0,-0.2754550820430112,0.25398218204301576,0.0049999999999954525,0.0164729
33721,2023-07-03 14:47:29.151222484,2,191.815,50.0,-0.09328680928926451,0.07183700928926906,0.0049999999999954525,0.0164498
33730,2023-07-03 14:47:30.768020262,2,191.81,92.0,-0.20289151740627537,0.17596401740628445,0.009999999999990905,0.0169275
33739,2023-07-03 14:47:30.778994117,2,191.8,77.0,-0.07146860435156202,0.04399100435157111,0.009999999999990905,0.0174776
33761,2023-07-03 14:47:30.779039573,2,191.8,50.0,-0.28104328204300666,0.25398218204301576,0.009999999999990905,0.0170611
33809,2023-07-03 14:47:40.949463168,2,191.82,89.0,-0.21120566713718308,0.19342706713718308,0.0,0.0177786
33810,2023-07-03 14:47:40.949463168,1,191.82,73.0,-1.0324366225738584,1.0146580225738584,0.0,0.0177786
33813,2023-07-03 14:47:40.949463168,2,191.82,61.0,-0.27176078204301574,0.25398218204301576,0.0,0.0177786
33836,2023-07-03 14:47:40.949807095,1,191.82,33.0,-0.27044928204301577,0.25398218204301576,0.0,0.0164671
33837,2023-07-03 14:47:40.949884820,1,191.82,53.0,-0.2704265820430158,0.25398218204301576,0.0,0.0164444
33838,2023-07-03 14:47:40.954365501,1,191.82,67.0,-0.27049118204301575,0.25398218204301576,0.0,0.016509
33842,2023-07-03 14:47:41.455782014,2,191.83,68.0,-0.27084838204301576,0.25398218204301576,0.0,0.0168662
33853,2023-07-03 14:47:42.523242979,1,191.84,82.0,-0.09753511803554471,0.08031621803554471,0.0,0.0172189
33854,2023-07-03 14:47:42.523242979,1,191.84,76.0,-0.38640394644633613,0.35918504644634525,0.009999999999990905,0.0172189
33858,2023-07-03 14:47:42.526458264,1,191.85,42.0,-0.04190981820430158,0.025398218204301576,0.0,0.0165116
33877,2023-07-03 14:47:43.247427584,2,191.86,83.0,-0.19657602322317264,0.17959252322317262,0.0,0.0169835
33878,2023-07-03 14:47:43.247427584,2,191.86,56.0,-0.37616854644634523,0.35918504644634525,0.0,0.0169835
33888,2023-07-03 14:47:44.515193053,1,191.88,78.0,-0.052868404644634534,0.03591850464463453,0.0,0.0169499
33889,2023-07-03 14:47:44.515193053,1,191.88,46.0,-0.2709320820430158,0.25398218204301576,0.0,0.0169499
33895,2023-07-03 14:47:44.515193053,1,191.89,53.0,-0.19741342322317262,0.17959252322317262,0.0,0.0178209
33899,2023-07-03 14:47:44.724886809,1,191.89,61.0,-0.06061060435157112,0.04399100435157111,0.0,0.0166196
33913,2023-07-03 14:47:46.022311531,2,191.88,68.0,-0.19307485450150647,0.16654725450151556,0.009999999999990905,0.0165276
33914,2023-07-03 14:47:46.022339900,1,191.88,100.0,-0.1952238202544757,0.16847272025448481,0.009999999999990905,0.0167511
33928,2023-07-03 14:47:49.063299702,1,191.875,40.0,-0.2754082820430112,0.25398218204301576,0.0049999999999954525,0.0164261
33932,2023-07-03 14:47:50.297675816,1,191.88,88.0,-0.22132308151060764,0.20476698151060765,0.0,0.0165561
33940,2023-07-03 14:47:50.441214241,2,191.89,45.0,-0.28077078204303507,0.25398218204301576,0.010000000000019327,0.0167886
33953,2023-07-03 14:47:55.479161163,1,191.91,75.0,-0.4568661435157111,0.43991004351571106,0.0,0.0169561
33954,2023-07-03 14:47:55.479161163,2,191.91,61.0,-0.27093828204301573,0.25398218204301576,0.0,0.0169561
33974,2023-07-03 14:48:01.253383789,1,191.955,56.0,-0.04719321820429703,0.025398218204301576,0.0049999999999954525,0.016795
33991,2023-07-03 14:48:02.249604501,1,191.92,49.0,-0.3863531464463646,0.35918504644634525,0.010000000000019327,0.0171681
34000,2023-07-03 14:48:06.361354748,1,191.91,77.0,-0.041937218204301574,0.025398218204301576,0.0,0.016539
34002,2023-07-03 14:48:08.282444838,1,191.9,93.0,-0.30729448925979935,0.28053248925980845,0.009999999999990905,0.016762
34003,2023-07-03 14:48:08.282444838,1,191.9,80.0,-0.6488887497640479,0.6221267497640569,0.009999999999990905,0.016762
34006,2023-07-03 14:48:08.283317233,2,191.89,69.0,-0.38562624644636456,0.35918504644634525,0.010000000000019327,0.0164412
34009,2023-07-03 14:48:08.330681148,2,191.88,78.0,-0.08377864241218187,0.056792142412190966,0.009999999999990905,0.0169865
34025,2023-07-03 14:48:10.529579440,1,191.84,58.0,-0.27056438204301575,0.25398218204301576,0.0,0.0165822
34029,2023-07-03 14:48:12.687666796,2,191.84,35.0,-0.11080546012723332,0.08423636012724241,0.009999999999990905,0.0165691
34041,2023-07-03 14:48:18.725393335,1,191.86,75.0,-0.2718595339513192,0.2552489339513192,0.0,0.0166106
34050,2023-07-03 14:48:20.901435121,2,191.875,61.0,-0.2755240820430112,0.25398218204301576,0.0049999999999954525,0.0165419
34065,2023-07-03 14:48:25.130802007,1,191.88,39.0,-0.20604342322316352,0.17959252322317262,0.009999999999990905,0.0164509
34068,2023-07-03 14:48:25.131643202,1,191.88,86.0,-0.20607542322316352,0.17959252322317262,0.009999999999990905,0.0164829
34070,2023-07-03 14:48:28.752850228,2,191.88,66.0,-0.19430842743011104,0.17778752743011103,0.0,0.0165209
34087,2023-07-03 14:48:33.225677661,2,191.87,65.0,-0.2705207820430158,0.25398218204301576,0.0,0.0165386
34117,2023-07-03 14:48:41.118288224,1,191.86,34.0,-0.2811581820430067,0.25398218204301576,0.009999999999990905,0.017176
34123,2023-07-03 14:48:41.140110665,2,191.84,35.0,-0.27929158038171814,0.25270908038172724,0.009999999999990905,0.0165825
34128,2023-07-03 14:48:41.899379989,2,191.83,55.0,-0.12524617612859296,0.09836687612860205,0.009999999999990905,0.0168793
34167,2023-07-03 14:48:59.899159301,2,191.8,92.0,-0.05341251820429248,0.025398218204301576,0.009999999999990905,0.0180143
34175,2023-07-03 14:48:59.906941600,1,191.79,71.0,-0.09497855461290472,0.07619465461290473,0.0,0.0187839
34191,2023-07-03 14:49:00.558610546,2,191.81,35.0,-0.27195418204301575,0.25398218204301576,0.0,0.017972
34198,2023-07-03 14:49:01.644165676,2,191.82,23.0,-0.22158208151060765,0.20476698151060765,0.0,0.0168151
34244,2023-07-03 14:49:08.629356511,1,191.81,55.0,-0.28084458204300666,0.25398218204301576,0.009999999999990905,0.0168624
34255,2023-07-03 14:49:10.440385711,1,191.795,65.0,-0.2760601820430396,0.25398218204301576,0.005000000000023874,0.017078
34257,2023-07-03 14:49:10.440385711,1,191.79,59.0,-0.16147273822549024,0.1343947382254709,0.010000000000019327,0.017078
34284,2023-07-03 14:49:14.776140915,1,191.78,74.0,-0.13014508482438192,0.11358428482438193,0.0,0.0165608
34288,2023-07-03 14:49:15.537542295,1,191.79,77.0,-0.2308810905612594,0.21400919056125942,0.0,0.0168719
34292,2023-07-03 14:49:15.566803782,2,191.8,43.0,-0.3614728936899852,0.3445181936899852,0.0,0.0169547
34294,2023-07-03 14:49:15.566804342,1,191.8,27.0,-0.7694749489097112,0.7525762489097112,0.0,0.0168987
34297,2023-07-03 14:49:15.566834063,2,191.8,50.0,-0.060949504351571114,0.04399100435157111,0.0,0.0169585
34300,2023-07-03 14:49:15.566835673,2,191.8,59.0,-0.2807796820430067,0.25398218204301576,0.009999999999990905,0.0167975
34307,2023-07-03 14:49:15.566867072,1,191.8,55.0,-0.4528905232017491,0.4362287232017491,0.0,0.0166618
34308,2023-07-03 14:49:17.377656378,1,191.81,96.0,-0.28060118204300666,0.25398218204301576,0.009999999999990905,0.016619
34337,2023-07-03 14:49:21.934025623,1,191.82,21.0,-0.19496492025450413,0.16847272025448481,0.010000000000019327,0.0164922
34349,2023-07-03 14:49:25.122200119,1,191.83,76.0,-0.24661262175784643,0.21995502175785553,0.009999999999990905,0.0166576
34358,2023-07-03 14:49:26.094040282,1,191.83,54.0,-0.27047008204301576,0.25398218204301576,0.0,0.0164879
34365,2023-07-03 14:49:27.005960603,2,191.83,76.0,-0.22167351576340102,0.19508741576341013,0.009999999999990905,0.0165861
34369,2023-07-03 14:49:27.043470045,1,191.83,86.0,-0.2804128820430067,0.25398218204301576,0.009999999999990905,0.0164307
34373,2023-07-03 14:49:27.190725256,2,191.83,24.0,-0.15399799102149878,0.12699109102150788,0.009999999999990905,0.0170069
34374,2023-07-03 14:49:27.190725256,2,191.83,46.0,-0.2555908638387051,0.22858396383871418,0.009999999999990905,0.0170069
34385,2023-07-03 14:49:32.406321412,1,191.83,44.0,-0.22753104541145175,0.21097344541145174,0.0,0.0165576
34414,2023-07-03 14:49:36.637482332,2,191.82,22.0,-0.14280945743823667,0.11638925743821735,0.010000000000019327,0.0164202
34423,2023-07-03 14:49:40.316942115,2,191.83,43.0,-0.061436704351571114,0.04399100435157111,0.0,0.0174457
34429,2023-07-03 14:49:40.330281047,1,191.83,47.0,-0.38599724644633615,0.35918504644634525,0.009999999999990905,0.0168122
34441,2023-07-03 14:49:43.972384569,2,191.83,82.0,-0.38560984644633617,0.35918504644634525,0.009999999999990905,0.0164248
34451,2023-07-03 14:49:45.288041687,1,191.84,54.0,-0.27136428204301577,0.25398218204301576,0.0,0.0173821
34453,2023-07-03 14:49:45.288041687,2,191.84,20.0,-0.27136428204301577,0.25398218204301576,0.0,0.0173821
34454,2023-07-03 14:49:45.288162057,1,191.84,83.0,-0.19965075608206453,0.18314915608206453,0.0,0.0165016
34466,2023-07-03 14:49:47.591072206,2,191.88,58.0,-0.37594654644634523,0.35918504644634525,0.0,0.0167615
34474,2023-07-03 14:49:48.650347970,2,191.9,79.0,-0.2710035820430158,0.25398218204301576,0.0,0.0170214
34483,2023-07-03 14:49:49.520437040,1,191.92,41.0,-0.08355214241221029,0.056792142412190966,0.010000000000019327,0.01676
34502,2023-07-03 14:49:53.826964230,2,191.96,67.0,-0.27069538204301574,0.25398218204301576,0.0,0.0167132
34518,2023-07-03 14:49:55.596937301,1,191.96,45.0,-0.2508404018705839,0.2341600018705839,0.0,0.0166804
34523,2023-07-03 14:49:56.735240228,1,191.98,37.0,-0.12138503635882071,0.10471953635882071,0.0,0.0166655
34538,2023-07-03 14:49:57.099411407,1,191.98,82.0,-0.28057718204303506,0.25398218204301576,0.010000000000019327,0.016595
34541,2023-07-03 14:49:57.530779291,1,191.97,93.0,-0.290765082043026,0.25398218204301576,0.020000000000010232,0.0167829
34542,2023-07-03 14:49:57.530779291,1,191.97,77.0,-0.13837577281721652,0.1015928728172063,0.020000000000010232,0.0167829
34551,2023-07-03 14:50:00.085951618,1,191.99,85.0,-0.18739633607108033,0.16063243607108943,0.009999999999990905,0.0167639
34580,2023-07-03 14:50:00.755915597,2,192.01,50.0,-0.052926804644634534,0.03591850464463453,0.0,0.0170083
34655,2023-07-03 14:50:08.144561358,1,192.05,90.0,-0.2704169820430158,0.25398218204301576,0.0,0.0164348
34671,2023-07-03 14:50:11.123999915,2,192.06,90.0,-0.2716485820430158,0.25398218204301576,0.0,0.0176664
34694,2023-07-03 14:50:11.409163429,2,192.08,66.0,-0.08485654241218188,0.056792142412190966,0.009999999999990905,0.0180644
34713,2023-07-03 14:50:11.411543173,1,192.1,85.0,-0.29816416619255887,0.28167986619255886,0.0,0.0164843
34733,2023-07-03 14:50:11.441937832,2,192.07,88.0,-0.27079858204301577,0.25398218204301576,0.0,0.0168164
34736,2023-07-03 14:50:11.441937832,2,192.07,20.0,-0.4987137082132684,0.48189730821326837,0.0,0.0168164
34738,2023-07-03 14:50:11.442438456,2,192.07,75.0,-0.2705516820430158,0.25398218204301576,0.0,0.0165695
34742,2023-07-03 14:50:11.508332813,1,192.06,23.0,-0.2305402905612594,0.21400919056125942,0.0,0.0165311
34743,2023-07-03 14:50:11.508332813,1,192.06,82.0,-0.162432755585053,0.145901655585053,0.0,0.0165311
34776,2023-07-03 14:50:13.914236104,2,192.09,59.0,-0.38581994644633616,0.35918504644634525,0.009999999999990905,0.0166349
34782,2023-07-03 14:50:14.528256919,1,192.08,35.0,-0.2809300820430067,0.25398218204301576,0.009999999999990905,0.0169479
34792,2023-07-03 14:50:14.544692444,2,192.07,71.0,-0.2803934820430351,0.25398218204301576,0.010000000000019327,0.0164113
34806,2023-07-03 14:50:17.818249062,1,192.1,53.0,-0.2809708820430351,0.25398218204301576,0.010000000000019327,0.0169887
34810,2023-07-03 14:50:20.183494329,2,192.09,21.0,-0.2810983820430067,0.25398218204301576,0.009999999999990905,0.0171162
34817,2023-07-03 14:50:22.723593410,2,192.08,53.0,-0.37924293481255983,0.3519280348125689,0.009999999999990905,0.0173149
34825,2023-07-03 14:50:23.551221450,2,192.08,89.0,-0.27086198204301576,0.25398218204301576,0.0,0.0168798
34845,2023-07-03 14:50:24.772243258,1,192.11,72.0,-0.15355529083772776,0.13677359083772775,0.0,0.0167817
34853,2023-07-03 14:50:26.211624534,1,192.115,86.0,-0.12624273635881617,0.10471953635882071,0.0049999999999954525,0.0165232
34858,2023-07-03 14:50:28.677193179,2,192.11,50.0,-0.28164518204300665,0.25398218204301576,0.009999999999990905,0.017663
34865,2023-07-03 14:50:28.678864527,2,192.11,97.0,-0.27115968204301577,0.25398218204301576,0.0,0.0171775
34886,2023-07-03 14:50:30.437417349,2,192.11,60.0,-0.28057008204300665,0.25398218204301576,0.009999999999990905,0.0165879
34900,2023-07-03 14:50:35.479318336,2,192.04,27.0,-0.14835047550018382,0.12180557550016448,0.010000000000019327,0.0165449
34910,2023-07-03 14:50:35.546553171,1,192.04,90.0,-0.8284641002937863,0.8119489002937863,0.0,0.0165152
34912,2023-07-03 14:50:35.546581436,1,192.04,76.0,-0.2017645195192404,0.1849018195192404,0.0,0.0168627
34915,2023-07-03 14:50:35.553219160,1,192.04,64.0,-0.2810778820430351,0.25398218204301576,0.010000000000019327,0.0170957
34934,2023-07-03 14:50:38.330299960,1,192.085,43.0,-0.08367297497640115,0.062212674976405695,0.0049999999999954525,0.0164603
34936,2023-07-03 14:50:40.231169730,2,192.09,97.0,-0.23673932175785553,0.21995502175785553,0.0,0.0167843
34941,2023-07-03 14:50:44.758418976,1,192.1,29.0,-0.28064708204303507,0.25398218204301576,0.010000000000019327,0.0166649
